"","dyad.merge","conttype"
"42594","385260_1988",5
"42595","385260_1989",5
"42596","385260_1990",5
"42597","385365_1905",1
"42598","385365_1906",1
"42599","385365_1907",1
"42600","385365_1908",1
"42601","385365_1909",1
"42602","385365_1910",1
"42603","385365_1911",1
"42604","385365_1912",1
"42605","385365_1913",1
"42606","385365_1914",1
"42607","385365_1915",1
"42608","385365_1916",1
"42609","385365_1917",1
"42610","385365_1917",4
"42611","385365_1918",4
"42612","385365_1919",4
"42613","385365_1920",4
"42614","385365_1921",4
"42615","385365_1922",4
"42616","385365_1923",4
"42617","385365_1924",4
"42618","385365_1925",4
"42619","385365_1926",4
"42620","385365_1927",4
"42621","385365_1928",4
"42622","385365_1929",4
"42623","385365_1930",4
"42624","385365_1931",4
"42625","385365_1932",4
"42626","385365_1933",4
"42627","385365_1934",4
"42628","385365_1935",4
"42629","385365_1936",4
"42630","385365_1937",4
"42631","385365_1938",4
"42632","385365_1939",4
"42633","385365_1940",4
"42634","385365_1945",4
"42635","385365_1946",4
"42636","385365_1947",1
"42637","385365_1947",4
"42638","385365_1948",1
"42639","385365_1949",1
"42640","385365_1950",1
"42641","385365_1951",1
"42642","385365_1952",1
"42643","385365_1953",1
"42644","385365_1954",1
"42645","385365_1955",1
"42646","385365_1956",1
"42647","385365_1957",1
"42648","385365_1958",1
"42649","385365_1959",1
"42650","385365_1960",1
"42651","385365_1961",1
"42652","385365_1962",1
"42653","385365_1963",1
"42654","385365_1964",1
"42655","385365_1965",1
"42656","385365_1966",1
"42657","385365_1967",1
"42658","385365_1968",1
"42659","385365_1969",1
"42660","385365_1970",1
"42661","385365_1971",1
"42662","385365_1972",1
"42663","385365_1973",1
"42664","385365_1974",1
"42665","385365_1975",1
"42666","385365_1976",1
"42667","385365_1977",1
"42668","385365_1978",1
"42669","385365_1979",1
"42670","385365_1980",1
"42671","385365_1981",1
"42672","385365_1982",1
"42673","385365_1983",1
"42674","385365_1984",1
"42675","385365_1985",1
"42676","385365_1986",1
"42677","385365_1987",1
"42678","385365_1988",1
"42679","385365_1989",1
"42680","385365_1990",1
"42681","385365_1991",1
"42682","385365_1992",1
"42683","385365_1993",1
"42684","385365_1994",1
"42685","385365_1995",1
"42686","385365_1996",1
"42687","385365_1997",1
"42688","385365_1998",1
"42689","385365_1999",1
"42690","385365_2000",1
"42691","385365_2001",1
"42692","385365_2002",1
"42693","385365_2003",1
"42694","385365_2004",1
"42695","385365_2005",1
"42696","385365_2006",1
"42697","385375_1917",1
"42698","385375_1918",1
"42699","385375_1919",1
"42700","385375_1920",1
"42701","385375_1921",1
"42702","385375_1922",1
"42703","385375_1923",1
"42704","385375_1924",1
"42705","385375_1925",1
"42706","385375_1926",1
"42707","385375_1927",1
"42708","385375_1928",1
"42709","385375_1929",1
"42710","385375_1930",1
"42711","385375_1931",1
"42712","385375_1932",1
"42713","385375_1933",1
"42714","385375_1934",1
"42715","385375_1935",1
"42716","385375_1936",1
"42717","385375_1937",1
"42718","385375_1938",1
"42719","385375_1939",1
"42720","385375_1940",1
"42721","385375_1945",1
"42722","385375_1946",1
"42723","385375_1947",1
"42724","385375_1948",1
"42725","385375_1949",1
"42726","385375_1950",1
"42727","385375_1951",1
"42728","385375_1952",1
"42729","385375_1953",1
"42730","385375_1954",1
"42731","385375_1955",1
"42732","385375_1956",1
"42733","385375_1957",1
"42734","385375_1958",1
"42735","385375_1959",1
"42736","385375_1960",1
"42737","385375_1961",1
"42738","385375_1962",1
"42739","385375_1963",1
"42740","385375_1964",1
"42741","385375_1965",1
"42742","385375_1966",1
"42743","385375_1967",1
"42744","385375_1968",1
"42745","385375_1969",1
"42746","385375_1970",1
"42747","385375_1971",1
"42748","385375_1972",1
"42749","385375_1973",1
"42750","385375_1974",1
"42751","385375_1975",1
"42752","385375_1976",1
"42753","385375_1977",1
"42754","385375_1978",1
"42755","385375_1979",1
"42756","385375_1980",1
"42757","385375_1981",1
"42758","385375_1982",1
"42759","385375_1983",1
"42760","385375_1984",1
"42761","385375_1985",1
"42762","385375_1986",1
"42763","385375_1987",1
"42764","385375_1988",1
"42765","385375_1989",1
"42766","385375_1990",1
"42767","385375_1991",1
"42768","385375_1992",1
"42769","385375_1993",1
"42770","385375_1994",1
"42771","385375_1995",1
"42772","385375_1996",1
"42773","385375_1997",1
"42774","385375_1998",1
"42775","385375_1999",1
"42776","385375_2000",1
"42777","385375_2001",1
"42778","385375_2002",1
"42779","385375_2003",1
"42780","385375_2004",1
"42781","385375_2005",1
"42782","385375_2006",1
"42783","385380_1905",1
"42784","385380_1906",1
"42785","385380_1907",1
"42786","385380_1908",1
"42787","385380_1909",1
"42788","385380_1910",1
"42789","385380_1911",1
"42790","385380_1912",1
"42791","385380_1913",1
"42792","385380_1914",1
"42793","385380_1915",1
"42794","385380_1916",1
"42795","385380_1917",1
"42796","385380_1918",1
"42797","385380_1919",1
"42798","385380_1920",1
"42799","385380_1921",1
"42800","385380_1922",1
"42801","385380_1923",1
"42802","385380_1924",1
"42803","385380_1925",1
"42804","385380_1926",1
"42805","385380_1927",1
"42806","385380_1928",1
"42807","385380_1929",1
"42808","385380_1930",1
"42809","385380_1931",1
"42810","385380_1932",1
"42811","385380_1933",1
"42812","385380_1934",1
"42813","385380_1935",1
"42814","385380_1936",1
"42815","385380_1937",1
"42816","385380_1938",1
"42817","385380_1939",1
"42818","385380_1940",1
"42819","385380_1945",1
"42820","385380_1946",1
"42821","385380_1947",1
"42822","385380_1948",1
"42823","385380_1949",1
"42824","385380_1950",1
"42825","385380_1951",1
"42826","385380_1952",1
"42827","385380_1953",1
"42828","385380_1954",1
"42829","385380_1955",1
"42830","385380_1956",1
"42831","385380_1957",1
"42832","385380_1958",1
"42833","385380_1959",1
"42834","385380_1960",1
"42835","385380_1961",1
"42836","385380_1962",1
"42837","385380_1963",1
"42838","385380_1964",1
"42839","385380_1965",1
"42840","385380_1966",1
"42841","385380_1967",1
"42842","385380_1968",1
"42843","385380_1969",1
"42844","385380_1970",1
"42845","385380_1971",1
"42846","385380_1972",1
"42847","385380_1973",1
"42848","385380_1974",1
"42849","385380_1975",1
"42850","385380_1976",1
"42851","385380_1977",1
"42852","385380_1978",1
"42853","385380_1979",1
"42854","385380_1980",1
"42855","385380_1981",1
"42856","385380_1982",1
"42857","385380_1983",1
"42858","385380_1984",1
"42859","385380_1985",1
"42860","385380_1986",1
"42861","385380_1987",1
"42862","385380_1988",1
"42863","385380_1989",1
"42864","385380_1990",1
"42865","385380_1991",1
"42866","385380_1992",1
"42867","385380_1993",1
"42868","385380_1994",1
"42869","385380_1995",1
"42870","385380_1996",1
"42871","385380_1997",1
"42872","385380_1998",1
"42873","385380_1999",1
"42874","385380_2000",1
"42875","385380_2001",1
"42876","385380_2002",1
"42877","385380_2003",1
"42878","385380_2004",1
"42879","385380_2005",1
"42880","385380_2006",1
"42881","385390_1905",4
"42882","385390_1906",4
"42883","385390_1907",4
"42884","385390_1908",4
"42885","385390_1909",4
"42886","385390_1910",4
"42887","385390_1911",4
"42888","385390_1912",4
"42889","385390_1913",4
"42890","385390_1914",4
"42891","385390_1915",4
"42892","385390_1916",4
"42893","385390_1917",4
"42894","385390_1918",4
"42895","385390_1919",4
"42896","385390_1920",4
"42897","385390_1921",4
"42898","385390_1922",4
"42899","385390_1923",4
"42900","385390_1924",4
"42901","385390_1925",4
"42902","385390_1926",4
"42903","385390_1927",4
"42904","385390_1928",4
"42905","385390_1929",4
"42906","385390_1930",4
"42907","385390_1931",4
"42908","385390_1932",4
"42909","385390_1933",4
"42910","385390_1934",4
"42911","385390_1935",4
"42912","385390_1936",4
"42913","385390_1937",4
"42914","385390_1938",4
"42915","385390_1939",4
"42916","385390_1940",4
"42917","385390_1945",4
"42918","385390_1946",4
"42919","385390_1947",4
"42920","385390_1948",4
"42921","385390_1949",4
"42922","385390_1950",4
"42923","385390_1951",4
"42924","385390_1952",4
"42925","385390_1953",4
"42926","385390_1954",4
"42927","385390_1955",4
"42928","385390_1956",4
"42929","385390_1957",4
"42930","385390_1958",4
"42931","385390_1959",4
"42932","385390_1960",4
"42933","385390_1961",4
"42934","385390_1962",4
"42935","385390_1963",4
"42936","385390_1964",4
"42937","385390_1965",4
"42938","385390_1966",4
"42939","385390_1967",4
"42940","385390_1968",4
"42941","385390_1969",4
"42942","385390_1970",4
"42943","385390_1971",4
"42944","385390_1972",4
"42945","385390_1973",4
"42946","385390_1974",4
"42947","385390_1975",4
"42948","385390_1976",4
"42949","385390_1977",4
"42950","385390_1978",4
"42951","385390_1979",4
"42952","385390_1980",4
"42953","385390_1981",4
"42954","385390_1982",4
"42955","385390_1983",4
"42956","385390_1984",4
"42957","385390_1985",4
"42958","385390_1986",4
"42959","385390_1987",4
"42960","385390_1988",4
"42961","385390_1989",4
"42962","385390_1990",4
"42963","385390_1991",4
"42964","385390_1992",4
"42965","385390_1993",4
"42966","385390_1994",4
"42967","385390_1995",4
"42968","385390_1996",4
"42969","385390_1997",4
"42970","385390_1998",4
"42971","385390_1999",4
"42972","385390_2000",4
"42973","385390_2001",4
"42974","385390_2002",4
"42975","385390_2003",4
"42976","385390_2004",4
"42977","385390_2005",4
"42978","385390_2006",4
"42979","390200_1816",5
"42980","390200_1817",5
"42981","390200_1818",5
"42982","390200_1819",5
"42983","390200_1820",5
"42984","390200_1821",5
"42985","390200_1822",5
"42986","390200_1823",5
"42987","390200_1824",5
"42988","390200_1825",5
"42989","390200_1826",5
"42990","390200_1827",5
"42991","390200_1828",5
"42992","390200_1829",5
"42993","390200_1830",5
"42994","390200_1831",5
"42995","390200_1832",5
"42996","390200_1833",5
"42997","390200_1834",5
"42998","390200_1835",5
"42999","390200_1836",5
"43000","390200_1837",5
"43001","390200_1838",5
"43002","390200_1839",5
"43003","390200_1840",5
"43004","390200_1841",5
"43005","390200_1842",5
"43006","390200_1843",5
"43007","390200_1844",5
"43008","390200_1845",5
"43009","390200_1846",5
"43010","390200_1847",5
"43011","390200_1848",5
"43012","390200_1849",5
"43013","390200_1850",5
"43014","390200_1851",5
"43015","390200_1852",5
"43016","390200_1853",5
"43017","390200_1854",5
"43018","390200_1855",5
"43019","390200_1856",5
"43020","390200_1857",5
"43021","390200_1858",5
"43022","390200_1859",5
"43023","390200_1860",5
"43024","390200_1861",5
"43025","390200_1862",5
"43026","390200_1863",5
"43027","390200_1864",5
"43028","390200_1865",5
"43029","390200_1866",5
"43030","390200_1867",5
"43031","390200_1868",5
"43032","390200_1869",5
"43033","390200_1870",5
"43034","390200_1871",5
"43035","390200_1872",5
"43036","390200_1873",5
"43037","390200_1874",5
"43038","390200_1875",5
"43039","390200_1876",5
"43040","390200_1877",5
"43041","390200_1878",5
"43042","390200_1879",5
"43043","390200_1880",5
"43044","390200_1881",5
"43045","390200_1882",5
"43046","390200_1883",5
"43047","390200_1884",5
"43048","390200_1885",5
"43049","390200_1886",5
"43050","390200_1887",5
"43051","390200_1888",5
"43052","390200_1889",5
"43053","390200_1890",5
"43054","390200_1891",5
"43055","390200_1892",5
"43056","390200_1893",5
"43057","390200_1894",5
"43058","390200_1895",5
"43059","390200_1896",5
"43060","390200_1897",5
"43061","390200_1898",5
"43062","390200_1899",5
"43063","390200_1900",5
"43064","390200_1901",5
"43065","390200_1902",5
"43066","390200_1903",5
"43067","390200_1904",5
"43068","390200_1905",5
"43069","390200_1906",5
"43070","390200_1907",5
"43071","390200_1908",5
"43072","390200_1909",5
"43073","390200_1910",5
"43074","390200_1911",5
"43075","390200_1912",5
"43076","390200_1913",5
"43077","390200_1914",5
"43078","390200_1915",5
"43079","390200_1916",5
"43080","390200_1917",5
"43081","390200_1918",5
"43082","390200_1919",5
"43083","390200_1920",5
"43084","390200_1921",5
"43085","390200_1922",5
"43086","390200_1923",5
"43087","390200_1924",5
"43088","390200_1925",5
"43089","390200_1926",5
"43090","390200_1927",5
"43091","390200_1928",5
"43092","390200_1929",5
"43093","390200_1930",5
"43094","390200_1931",5
"43095","390200_1932",5
"43096","390200_1933",5
"43097","390200_1934",5
"43098","390200_1935",5
"43099","390200_1936",5
"43100","390200_1937",5
"43101","390200_1938",5
"43102","390200_1939",5
"43103","390200_1940",5
"43104","390200_1945",5
"43105","390200_1946",5
"43106","390200_1947",5
"43107","390200_1948",5
"43108","390200_1949",5
"43109","390200_1950",5
"43110","390200_1951",5
"43111","390200_1952",5
"43112","390200_1953",5
"43113","390200_1954",5
"43114","390200_1955",5
"43115","390200_1956",5
"43116","390200_1957",5
"43117","390200_1958",5
"43118","390200_1959",5
"43119","390200_1960",5
"43120","390200_1961",5
"43121","390200_1962",5
"43122","390200_1963",5
"43123","390200_1964",5
"43124","390200_1965",5
"43125","390200_1966",5
"43126","390200_1967",5
"43127","390200_1968",5
"43128","390200_1969",5
"43129","390200_1970",5
"43130","390200_1971",5
"43131","390200_1972",5
"43132","390200_1973",5
"43133","390200_1974",5
"43134","390200_1975",5
"43135","390200_1976",5
"43136","390200_1977",5
"43137","390200_1978",5
"43138","390200_1979",5
"43139","390200_1980",5
"43140","390200_1981",5
"43141","390200_1982",5
"43142","390200_1983",5
"43143","390200_1984",5
"43144","390200_1985",5
"43145","390200_1986",5
"43146","390200_1987",5
"43147","390200_1988",5
"43148","390200_1989",5
"43149","390200_1990",5
"43150","390200_1991",5
"43151","390200_1992",5
"43152","390200_1993",5
"43153","390200_1994",5
"43154","390200_1995",5
"43155","390200_1996",5
"43156","390200_1997",5
"43157","390200_1998",5
"43158","390200_1999",5
"43159","390200_2000",5
"43160","390200_2001",5
"43161","390200_2002",5
"43162","390200_2003",5
"43163","390200_2004",5
"43164","390200_2005",5
"43165","390200_2006",5
"43166","390210_1816",4
"43167","390210_1817",4
"43168","390210_1818",4
"43169","390210_1819",4
"43170","390210_1820",4
"43171","390210_1821",4
"43172","390210_1822",4
"43173","390210_1823",4
"43174","390210_1824",4
"43175","390210_1825",4
"43176","390210_1826",4
"43177","390210_1827",4
"43178","390210_1828",4
"43179","390210_1829",4
"43180","390210_1830",4
"43181","390210_1831",4
"43182","390210_1832",4
"43183","390210_1833",4
"43184","390210_1834",4
"43185","390210_1835",4
"43186","390210_1836",4
"43187","390210_1837",4
"43188","390210_1838",4
"43189","390210_1839",4
"43190","390210_1840",4
"43191","390210_1841",4
"43192","390210_1842",4
"43193","390210_1843",4
"43194","390210_1844",4
"43195","390210_1845",4
"43196","390210_1846",4
"43197","390210_1847",4
"43198","390210_1848",4
"43199","390210_1849",4
"43200","390210_1850",4
"43201","390210_1851",4
"43202","390210_1852",4
"43203","390210_1853",4
"43204","390210_1854",4
"43205","390210_1855",4
"43206","390210_1856",4
"43207","390210_1857",4
"43208","390210_1858",4
"43209","390210_1859",4
"43210","390210_1860",4
"43211","390210_1861",4
"43212","390210_1862",4
"43213","390210_1863",4
"43214","390210_1864",4
"43215","390210_1865",4
"43216","390210_1866",4
"43217","390210_1867",4
"43218","390210_1868",4
"43219","390210_1869",4
"43220","390210_1870",4
"43221","390210_1871",4
"43222","390210_1872",4
"43223","390210_1873",4
"43224","390210_1874",4
"43225","390210_1875",4
"43226","390210_1876",4
"43227","390210_1877",4
"43228","390210_1878",4
