dispnum3,dispnum4,stday,stmon,styear,endday,endmon,endyear,outcome,settle,fatality,fatalpre,maxdur,mindur,hiact,hostlev,recip,numa,numb,link1,link2,link3,ongo2010,version
2589,-9,15,9,1986,15,9,1986,5,3,0,0,0,0,2,2,0,3,1,0,0,0,0,gml-2.0
2590,-9,27,4,1983,27,4,1983,5,3,0,-9,0,0,12,3,0,1,1,0,0,0,0,gml-2.0
2591,-9,7,2,1986,4,2,1986,7,3,0,0,-3,-3,15,4,0,1,1,0,0,0,0,gml-2.0
2593,-9,18,11,1986,18,11,1986,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2596,-9,23,9,1986,26,11,1986,5,3,0,0,64,64,16,4,1,1,1,0,0,0,0,gml-2.0
2597,-9,18,9,1986,22,9,1986,5,3,0,-9,4,4,16,4,0,1,1,0,0,0,0,gml-2.0
2598,-9,20,3,1986,21,3,1986,5,3,0,0,1,1,7,3,0,1,1,0,0,0,0,gml-2.0
2599,-9,19,8,1986,15,12,1986,5,1,0,0,118,118,16,4,0,1,1,0,0,0,0,gml-2.0
2600,-9,10,7,1985,10,7,1985,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2601,-9,20,7,1986,23,7,1986,7,1,0,0,3,3,15,4,0,1,1,0,0,0,0,gml-2.0
2602,-9,21,6,1978,21,6,1978,5,3,1,-9,0,0,16,4,1,1,1,0,0,0,0,gml-2.0
2603,-9,13,11,1918,12,7,1920,2,1,-9,-9,607,607,16,4,1,1,2,0,0,0,0,gml-2.0
2604,-9,3,1,1919,1,2,1920,2,1,-9,-9,394,394,16,4,1,1,4,0,0,0,0,gml-2.0
2605,-9,22,11,1918,3,1,1920,2,2,6,-9,407,407,16,4,1,1,2,0,0,0,0,gml-2.0
2610,-9,21,11,1960,22,11,1960,1,3,1,0,1,1,12,3,0,1,1,0,0,0,0,gml-2.0
2612,-9,31,7,1960,31,7,1960,4,3,0,0,0,0,1,2,0,1,1,0,0,0,0,gml-2.0
2615,-9,11,10,1972,11,10,1972,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2616,-9,14,1,1971,23,3,1971,6,1,0,0,68,68,16,4,1,1,1,0,0,0,0,gml-2.0
2619,-9,29,9,1971,29,9,1971,5,3,0,0,0,0,12,3,0,1,9,0,0,0,0,gml-2.0
2622,-9,NA,1,1971,20,4,1971,5,3,0,0,109,79,16,4,1,1,1,0,0,0,0,gml-2.0
2623,-9,8,8,1963,22,11,1963,5,3,0,0,106,106,8,3,0,1,8,0,0,0,0,gml-2.0
2625,-9,14,4,1949,26,7,1949,6,1,0,0,103,103,16,4,1,1,1,0,0,0,0,gml-2.0
2626,-9,14,10,1952,2,11,1952,5,1,0,0,19,19,16,4,1,1,1,0,0,0,0,gml-2.0
2627,-9,17,2,1956,26,3,1956,5,1,2,-9,38,38,17,4,1,1,2,0,0,0,0,gml-2.0
2629,-9,6,1,1962,6,1,1962,5,3,0,0,0,0,7,3,0,1,1,0,0,0,0,gml-2.0
2630,-9,15,9,1963,19,9,1963,5,3,0,0,4,4,16,4,1,1,9,0,0,0,0,gml-2.0
2631,-9,25,1,1965,1,7,1965,5,1,4,-9,157,157,17,4,1,1,1,0,0,0,0,gml-2.0
2632,-9,29,4,1966,14,9,1966,6,1,0,0,138,138,16,4,1,1,1,0,0,0,0,gml-2.0
2633,-9,22,3,1969,30,3,1969,5,1,0,0,8,8,17,4,1,1,1,0,0,0,0,gml-2.0
2634,-9,30,10,1969,17,3,1970,5,1,0,0,138,138,7,3,1,1,10,0,0,0,0,gml-2.0
2635,-9,19,12,1969,20,12,1969,5,1,0,0,1,1,17,4,1,1,1,0,0,0,0,gml-2.0
2638,-9,5,5,1972,5,5,1972,6,1,3,-9,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2639,-9,7,7,1981,12,7,1981,5,1,1,-9,5,5,17,4,1,1,1,0,0,0,0,gml-2.0
2640,-9,10,9,1982,10,9,1982,5,3,0,0,0,0,8,3,0,1,1,0,0,0,0,gml-2.0
2641,-9,16,10,1983,NA,1,1984,5,1,1,-9,107,77,17,4,1,1,1,0,0,0,0,gml-2.0
2642,-9,25,6,1984,7,10,1985,5,3,2,-9,469,469,17,4,1,1,1,0,0,0,0,gml-2.0
2644,-9,NA,6,1986,4,2,1987,5,1,1,-9,248,219,17,4,1,1,6,0,0,0,0,gml-2.0
2645,-9,24,4,1915,31,3,1918,8,3,0,0,1072,1072,16,4,0,1,4,0,0,0,0,gml-2.0
2646,-9,19,7,1918,19,7,1918,9,4,0,0,0,0,18,4,0,1,7,0,0,0,0,gml-2.0
2647,-9,22,4,1918,22,4,1918,9,4,0,0,0,0,18,4,0,1,1,0,0,0,0,gml-2.0
2648,-9,11,1,1916,11,7,1916,5,3,0,0,182,182,14,4,0,1,1,0,0,0,0,gml-2.0
2649,-9,9,2,1917,14,8,1917,9,3,0,0,186,186,21,4,0,1,2,0,0,0,0,gml-2.0
2683,-9,26,3,1887,23,4,1887,4,1,0,0,28,28,7,3,0,1,1,0,0,0,0,gml-2.0
2700,-9,NA,7,1919,25,10,1919,3,3,0,0,116,86,16,4,1,1,1,0,0,0,0,gml-2.0
2704,-9,1,2,1946,3,5,1946,2,3,0,0,91,91,14,4,0,1,2,0,0,0,0,gml-2.0
2707,-9,10,7,1964,10,7,1965,5,3,0,0,365,365,12,3,1,1,7,0,0,0,0,gml-2.0
2708,-9,NA,12,1965,15,1,1966,5,3,0,0,45,15,7,3,1,1,1,0,0,0,0,gml-2.0
2710,-9,10,8,1967,13,8,1967,7,3,0,0,3,3,15,4,0,1,1,0,0,0,0,gml-2.0
2711,-9,9,8,1968,28,9,1968,5,3,0,0,50,50,12,3,1,1,1,0,0,0,0,gml-2.0
2713,-9,NA,11,1974,NA,11,1974,5,3,1,-9,29,-29,17,4,1,1,11,0,0,0,0,gml-2.0
2714,-9,NA,7,1977,5,8,1977,5,3,0,0,35,5,17,4,1,1,1,0,0,0,0,gml-2.0
2715,-9,NA,3,1978,9,5,1978,5,3,0,0,69,39,17,4,0,1,1,0,0,0,0,gml-2.0
2716,-9,17,2,1979,NA,2,1980,5,3,1,-9,377,349,17,4,1,1,2,0,0,0,0,gml-2.0
2717,-9,5,10,1980,5,10,1980,5,3,1,-9,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2718,-9,12,7,1986,12,7,1986,5,3,1,-9,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2721,-9,12,7,1871,12,1,1872,5,3,0,0,184,184,14,4,0,1,1,0,0,0,0,gml-2.0
2724,-9,4,3,1936,2,4,1936,6,1,1,-9,29,29,17,4,1,1,3,0,0,0,0,gml-2.0
2725,-9,10,8,1945,10,8,1945,9,4,0,-9,0,0,21,5,0,1,1,0,0,0,0,gml-2.0
2727,-9,20,5,1978,2,10,1979,5,3,0,0,500,500,7,3,1,1,1,0,0,0,0,gml-2.0
2728,-9,12,11,1984,23,11,1984,5,3,0,0,11,11,7,3,1,1,1,0,0,0,0,gml-2.0
2729,-9,3,4,1963,13,10,1963,5,3,-,0,193,193,16,4,1,1,1,0,0,0,0,gml-2.0
2730,-9,18,10,1962,20,11,1962,5,3,0,0,33,33,12,3,0,1,10,0,0,0,0,gml-2.0
2731,-9,NA,4,1960,NA,5,1960,5,3,0,0,60,1,14,4,1,1,4,0,0,0,0,gml-2.0
2732,-9,NA,6,1959,NA,6,1959,6,1,1,-9,29,-29,17,4,1,1,1,0,0,0,0,gml-2.0
2733,-9,2,3,1916,2,3,1916,3,3,0,0,0,0,1,2,0,1,1,0,0,0,0,gml-2.0
2734,-9,23,11,1987,4,2,1988,5,3,0,0,73,73,16,4,0,1,11,0,0,0,0,gml-2.0
2735,-9,2,9,1987,2,9,1987,5,3,0,-9,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2736,-9,29,11,1987,29,11,1987,5,3,0,0,0,0,8,3,0,1,1,0,0,0,0,gml-2.0
2738,-9,NA,4,1987,NA,9,1987,5,3,0,0,182,124,16,4,0,1,1,0,0,0,0,gml-2.0
2739,-9,17,5,1987,18,5,1987,3,1,2,-9,1,1,16,4,1,1,1,0,0,0,0,gml-2.0
2740,-9,27,1,1987,3,7,1988,5,3,1,5,523,523,16,4,1,1,1,0,0,0,0,gml-2.0
2741,-9,23,9,1987,8,4,1988,5,3,0,0,198,198,7,3,1,1,1,0,0,0,0,gml-2.0
2742,-9,NA,12,1986,5,11,1987,7,3,0,0,339,309,7,3,0,1,12,0,0,0,0,gml-2.0
2743,-9,6,8,1978,8,8,1978,5,3,0,0,2,2,8,3,0,1,1,0,0,0,0,gml-2.0
2744,-9,25,7,1961,1,8,1961,1,2,0,0,7,7,14,4,0,1,1,0,0,0,0,gml-2.0
2745,-9,16,10,1988,22,10,1988,5,3,0,-9,6,6,16,4,0,1,1,0,0,0,0,gml-2.0
2746,-9,5,4,1988,17,8,1988,7,3,0,0,134,134,15,4,0,1,4,0,0,0,0,gml-2.0
2747,-9,5,8,1988,6,10,1988,5,3,0,0,62,62,15,4,0,1,1,0,0,0,0,gml-2.0
2748,-9,7,11,1988,7,11,1988,8,4,0,0,0,0,15,4,0,1,1,0,0,0,0,gml-2.0
2749,-9,31,1,1988,14,3,1988,1,2,2,-9,43,43,17,4,1,1,1,0,0,0,0,gml-2.0
2750,-9,16,4,1988,6,12,1988,5,3,0,0,234,234,16,4,0,1,1,0,0,0,0,gml-2.0
2751,-9,18,5,1988,18,5,1988,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2752,-9,19,4,1988,19,4,1988,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2753,-9,10,10,1988,27,10,1988,5,3,0,0,17,17,16,4,0,1,1,0,0,0,0,gml-2.0
2754,-9,28,3,1988,21,6,1988,5,3,0,0,85,85,16,4,1,1,1,0,0,0,0,gml-2.0
2755,-9,14,2,1988,14,2,1988,5,3,0,0,0,0,1,2,0,1,1,0,0,0,0,gml-2.0
2757,-9,NA,10,1988,7,10,1988,5,3,0,0,6,-24,16,4,0,1,1,0,0,0,0,gml-2.0
2758,-9,14,5,1988,14,5,1988,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2759,-9,7,7,1988,7,7,1988,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2760,-9,11,12,1988,11,12,1988,5,3,1,1,0,0,16,4,1,1,1,0,0,0,0,gml-2.0
2762,-9,28,5,1988,28,5,1988,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2763,-9,11,6,1988,11,6,1988,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2764,-9,14,5,1988,14,5,1988,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2765,-9,21,3,1988,21,3,1988,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2767,-9,14,5,1987,14,5,1987,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2768,-9,8,8,1988,14,8,1988,5,1,0,0,6,6,16,4,1,1,1,0,0,0,0,gml-2.0
2769,-9,30,1,1988,30,1,1988,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2770,-9,9,9,1988,11,10,1988,5,3,0,0,32,32,16,4,0,1,1,0,0,0,0,gml-2.0
2771,-9,29,9,1988,29,9,1988,5,3,0,0,0,0,16,4,1,1,1,0,0,0,0,gml-2.0
2772,-9,19,4,1987,16,11,1987,5,3,0,0,211,211,16,4,0,1,1,0,0,0,0,gml-2.0
2773,-9,14,4,1988,6,5,1988,7,1,0,0,22,22,16,4,1,1,1,0,0,0,0,gml-2.0
2774,-9,12,2,1988,12,2,1988,5,3,0,0,0,0,16,4,1,1,1,0,0,0,0,gml-2.0
2775,-9,2,1,1989,2,1,1989,5,3,0,0,0,0,16,4,1,1,1,0,0,0,0,gml-2.0
2776,-9,NA,5,1987,19,2,1988,6,1,3,-9,294,264,17,4,1,1,1,0,0,0,0,gml-2.0
2777,-9,12,4,1987,4,5,1987,7,1,0,0,22,22,15,4,0,1,1,0,0,0,0,gml-2.0
2778,-9,3,6,1987,15,6,1987,4,1,0,0,12,12,15,3,1,1,6,0,0,0,0,gml-2.0
2779,-9,1,6,1987,25,6,1987,5,3,1,7,24,24,17,4,0,1,1,0,0,0,0,gml-2.0
2780,-9,15,4,1987,6,6,1987,5,3,0,0,52,52,7,3,0,1,1,0,0,0,0,gml-2.0
2782,-9,7,3,1987,28,9,1987,5,3,0,0,205,205,16,4,0,1,3,0,0,0,0,gml-2.0
2783,-9,11,10,1987,11,10,1987,5,3,1,10,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2784,-9,1,10,1987,1,10,1987,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2785,-9,18,11,1987,18,11,1987,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2786,-9,28,7,1987,28,7,1987,5,3,0,0,0,0,16,4,1,1,1,0,0,0,0,gml-2.0
2788,-9,23,8,1987,23,9,1987,5,3,0,0,31,31,16,4,0,1,1,0,0,0,0,gml-2.0
2789,-9,6,12,1987,14,6,1988,5,3,0,0,191,191,16,4,0,1,1,0,0,0,0,gml-2.0
2790,-9,17,12,1987,17,12,1987,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2791,-9,1,10,1987,1,10,1987,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2792,-9,2,10,1987,27,3,1988,5,3,0,0,177,177,16,4,0,1,1,0,0,0,0,gml-2.0
2793,-9,2,9,1987,30,9,1987,5,3,0,0,28,28,16,4,0,1,1,0,0,0,0,gml-2.0
2794,-9,1,9,1987,25,12,1987,5,3,0,0,115,115,16,4,0,1,1,0,0,0,0,gml-2.0
2796,-9,21,5,1987,21,5,1987,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2797,-9,11,5,1987,27,5,1988,5,3,1,3,382,382,17,4,1,1,1,0,0,0,0,gml-2.0
2798,-9,2,8,1987,3,10,1987,5,3,0,0,62,62,16,4,1,1,1,0,0,0,0,gml-2.0
2799,-9,NA,6,1987,27,3,1988,5,3,1,-9,300,271,16,4,1,1,1,0,0,0,0,gml-2.0
2800,-9,24,12,1987,29,12,1987,7,1,0,0,5,5,15,4,0,1,1,0,0,0,0,gml-2.0
2801,-9,29,5,1987,30,5,1987,5,3,0,0,1,1,16,4,1,1,1,0,0,0,0,gml-2.0
2802,-9,20,7,1987,12,8,1987,5,3,0,0,23,23,17,4,1,1,1,0,0,0,0,gml-2.0
2803,-9,29,11,1986,NA,12,1986,5,3,0,0,32,2,16,4,0,1,11,0,0,0,0,gml-2.0
2804,-9,20,10,1987,28,12,1987,6,1,2,-9,69,69,17,4,1,1,1,0,0,0,0,gml-2.0
2805,-9,NA,6,1987,3,6,1987,5,3,1,1,2,-27,17,4,1,1,1,0,0,0,0,gml-2.0
2806,-9,15,1,1987,15,1,1987,5,3,1,-9,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2807,-9,NA,5,1987,NA,5,1987,5,3,0,0,30,-30,17,4,1,1,1,0,0,0,0,gml-2.0
2808,-9,25,6,1987,18,8,1987,5,3,0,0,54,54,16,4,0,1,1,0,0,0,0,gml-2.0
2809,-9,1,4,1987,18,4,1987,5,3,0,0,17,17,7,3,1,1,1,0,0,0,0,gml-2.0
2810,-9,9,4,1987,25,4,1987,5,3,0,0,16,16,16,4,0,1,2,0,0,0,0,gml-2.0
2811,-9,29,4,1987,13,5,1987,5,3,0,0,14,14,16,4,0,1,1,0,0,0,0,gml-2.0
2812,-9,9,8,1987,6,9,1987,5,3,0,0,28,28,16,4,1,1,1,0,0,0,0,gml-2.0
2815,-9,20,6,1987,20,6,1987,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2816,-9,15,6,1987,15,6,1987,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2817,-9,1,9,1987,22,3,1988,5,3,0,0,203,203,16,4,0,1,9,0,0,0,0,gml-2.0
2818,-9,10,9,1987,12,12,1987,5,3,0,0,93,93,16,4,0,1,1,0,0,0,0,gml-2.0
2819,-9,7,7,1987,12,11,1987,5,3,0,0,128,128,16,4,0,1,1,0,0,0,0,gml-2.0
2820,-9,20,8,1987,20,8,1987,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2821,-9,3,9,1987,4,9,1987,5,3,0,0,1,1,16,4,0,1,1,0,0,0,0,gml-2.0
2822,-9,1,9,1987,1,9,1987,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2823,-9,30,6,1987,20,1,1988,5,3,0,0,204,204,16,4,1,1,1,0,0,0,0,gml-2.0
2824,-9,12,12,1987,14,5,1988,5,3,0,0,154,154,16,4,0,1,1,0,0,0,0,gml-2.0
2825,-9,27,6,1987,27,6,1987,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2826,-9,7,5,1987,7,5,1987,5,3,0,0,0,0,16,4,0,1,5,0,0,0,0,gml-2.0
2827,-9,13,9,1987,13,9,1987,5,3,0,0,0,0,12,3,0,1,1,0,0,0,0,gml-2.0
2828,-9,23,11,1987,23,11,1987,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2832,-9,18,5,1987,4,8,1988,5,3,0,0,444,444,16,4,0,1,1,0,0,0,0,gml-2.0
2833,-9,9,12,1987,9,12,1987,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2834,-9,6,12,1987,12,2,1988,5,3,0,0,68,68,16,4,0,1,2,0,0,0,0,gml-2.0
2835,-9,NA,8,1878,NA,8,1878,5,3,0,0,30,-30,10,3,0,1,1,0,0,0,0,gml-2.0
2838,-9,13,2,1959,14,2,1959,5,3,0,0,1,1,8,3,0,1,1,0,0,0,0,gml-2.0
2840,-9,17,1,1948,17,7,1948,5,3,0,0,182,182,14,4,1,1,2,0,0,0,0,gml-2.0
2841,-9,13,6,1959,13,6,1959,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2847,-9,24,3,1955,14,5,1955,7,3,0,0,51,51,15,4,0,1,1,0,0,0,0,gml-2.0
2849,-9,29,7,1957,29,7,1957,5,3,0,0,0,0,12,3,0,1,1,0,0,0,0,gml-2.0
2850,-9,NA,12,1956,19,3,1957,5,3,0,0,108,78,12,3,0,1,12,0,0,0,0,gml-2.0
2852,-9,4,6,1958,7,6,1958,7,3,0,0,3,3,15,4,0,1,1,0,0,0,0,gml-2.0
2853,-9,NA,5,1958,7,5,1958,5,3,0,0,6,-24,16,4,0,1,1,0,0,0,0,gml-2.0
2854,-9,7,6,1958,19,7,1958,7,1,0,0,42,42,15,4,1,1,1,0,0,0,0,gml-2.0
2855,-9,29,5,1958,30,6,1958,7,3,0,0,32,32,15,4,1,1,5,0,0,0,0,gml-2.0
2857,-9,23,12,1957,9,1,1958,7,3,0,0,17,17,15,4,0,1,12,0,0,0,0,gml-2.0
2858,-9,31,12,1957,4,1,1958,7,3,0,0,4,4,15,4,0,1,12,0,0,0,0,gml-2.0
2859,-9,20,3,1959,10,5,1959,7,3,0,0,51,51,15,4,0,1,1,0,0,0,0,gml-2.0
2860,-9,28,3,1959,28,3,1959,5,3,0,0,0,0,1,2,0,1,1,0,0,0,0,gml-2.0
2861,-9,28,1,1959,15,1,1960,7,3,0,0,352,352,15,4,0,1,1,0,0,0,0,gml-2.0
2862,-9,27,2,1959,27,2,1959,5,3,0,0,0,0,15,4,0,1,1,0,0,0,0,gml-2.0
2863,-9,28,2,1959,7,3,1959,7,3,0,0,7,7,15,4,0,1,1,0,0,0,0,gml-2.0
2865,-9,27,8,1958,31,5,1959,5,3,0,0,277,277,16,4,1,1,1,0,0,0,0,gml-2.0
2869,-9,10,4,1959,12,4,1959,7,3,0,0,2,2,16,4,1,1,1,0,0,0,0,gml-2.0
2870,-9,19,3,1959,20,3,1959,7,3,0,0,1,1,15,4,1,1,1,0,0,0,0,gml-2.0
2871,-9,NA,1,1959,15,7,1959,5,3,0,0,195,165,12,3,1,1,1,0,0,0,0,gml-2.0
2873,-9,15,7,1960,9,9,1960,5,3,0,0,56,56,15,4,0,1,1,0,0,0,0,gml-2.0
2875,-9,20,3,1960,10,7,1960,6,1,0,0,112,112,16,4,1,1,3,0,0,0,0,gml-2.0
2876,-9,8,10,1960,8,10,1960,5,3,0,0,0,0,12,3,1,1,1,0,0,0,0,gml-2.0
2877,-9,31,7,1960,1,8,1960,5,3,0,0,1,1,12,3,0,1,7,0,0,0,0,gml-2.0
2878,-9,31,7,1960,1,8,1960,5,3,0,0,1,1,12,3,0,1,7,0,0,0,0,gml-2.0
2880,-9,1,11,1961,1,11,1961,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2884,-9,14,3,1961,17,3,1961,5,3,0,0,3,3,15,4,0,1,3,0,0,0,0,gml-2.0
2885,-9,15,12,1960,13,4,1961,5,3,0,0,119,119,12,3,0,1,1,0,0,0,0,gml-2.0
2887,-9,19,1,1961,19,1,1961,5,3,0,0,0,0,12,3,0,1,1,0,0,0,0,gml-2.0
2888,-9,21,6,1962,NA,10,1962,7,3,0,0,132,102,15,4,0,1,1,0,0,0,0,gml-2.0
2890,-9,11,3,1962,11,3,1962,5,3,0,0,0,0,12,3,0,1,1,0,0,0,0,gml-2.0
2891,-9,15,10,1966,15,10,1966,5,3,1,-9,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2892,-9,21,1,1963,9,1,1966,5,3,3,-9,1084,1084,17,4,1,1,1,0,0,0,0,gml-2.0
2894,-9,17,11,1963,17,11,1963,5,3,0,0,0,0,15,4,0,1,1,0,0,0,0,gml-2.0
2897,-9,20,11,1963,20,11,1963,5,3,0,2,0,0,16,4,1,1,1,0,0,0,0,gml-2.0
2898,-9,28,9,1963,3,10,1963,5,3,1,1,5,5,16,4,1,1,9,0,0,0,0,gml-2.0
2899,-9,15,3,1963,15,3,1963,5,3,0,0,0,0,7,3,0,1,1,0,0,0,0,gml-2.0
2901,-9,15,7,1964,15,7,1964,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2904,-9,29,3,1964,29,3,1964,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2906,-9,19,12,1964,19,12,1964,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2907,-9,24,9,1964,24,9,1964,5,3,0,0,0,0,7,3,0,1,1,0,0,0,0,gml-2.0
2908,-9,2,9,1964,16,9,1964,5,3,0,0,14,14,12,3,1,1,1,0,0,0,0,gml-2.0
2913,-9,24,2,1965,5,3,1965,5,3,0,0,9,9,15,4,1,1,2,0,0,0,0,gml-2.0
2914,-9,12,1,1965,16,2,1965,5,3,0,0,35,35,15,4,0,1,1,0,0,0,0,gml-2.0
2915,-9,22,5,1965,22,5,1965,5,3,0,0,0,0,7,3,0,1,1,0,0,0,0,gml-2.0
2916,-9,27,4,1965,27,4,1965,5,3,0,0,0,0,16,4,1,1,1,0,0,0,0,gml-2.0
2918,-9,25,4,1966,25,4,1966,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2919,-9,15,3,1966,18,3,1966,5,3,0,0,3,3,15,4,0,1,1,0,0,0,0,gml-2.0
2920,-9,22,1,1966,25,1,1966,5,3,0,0,3,3,15,4,0,1,1,0,0,0,0,gml-2.0
2921,-9,14,7,1966,14,7,1966,5,3,0,0,0,0,7,3,0,1,1,0,0,0,0,gml-2.0
2922,-9,15,6,1968,19,6,1968,5,3,0,0,4,4,15,4,0,1,1,0,0,0,0,gml-2.0
2923,-9,4,5,1968,22,5,1968,7,1,0,0,18,18,15,4,0,1,1,0,0,0,0,gml-2.0
2924,-9,13,2,1968,13,2,1968,5,3,0,0,0,0,7,3,0,1,1,0,0,0,0,gml-2.0
2925,-9,28,9,1968,10,11,1968,5,3,0,0,43,43,15,4,0,1,1,0,0,0,0,gml-2.0
2926,-9,30,6,1968,3,7,1968,5,3,0,0,3,3,15,4,1,1,1,0,0,0,0,gml-2.0
2927,-9,22,6,1968,25,6,1968,5,3,0,0,3,3,16,4,0,1,1,0,0,0,0,gml-2.0
2928,-9,30,6,1968,2,7,1968,7,1,0,0,2,2,16,4,0,1,1,0,0,0,0,gml-2.0
2929,-9,9,4,1965,14,2,1968,5,3,1,0,1041,1041,16,4,0,1,4,0,0,0,0,gml-2.0
2930,-9,10,5,1967,16,5,1967,5,3,0,0,6,6,7,3,0,1,3,0,0,0,0,gml-2.0
2931,-9,28,4,1967,28,4,1967,5,3,0,0,0,0,7,3,0,1,1,0,0,0,0,gml-2.0
2932,-9,12,10,1967,12,10,1967,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2933,-9,29,4,1967,2,5,1967,7,3,0,0,3,3,15,4,0,1,1,0,0,0,0,gml-2.0
2934,-9,2,3,1967,25,3,1967,7,3,0,0,23,23,15,4,0,1,1,0,0,0,0,gml-2.0
2935,-9,8,9,1967,8,9,1967,5,3,1,-9,0,0,16,4,1,1,1,0,0,0,0,gml-2.0
2936,-9,19,9,1969,4,10,1969,5,3,0,0,15,15,16,4,0,1,1,0,0,0,0,gml-2.0
2937,-9,9,8,1969,24,9,1969,5,3,0,0,46,46,16,4,0,1,1,0,0,0,0,gml-2.0
2938,-9,4,2,1969,4,2,1969,5,3,0,-9,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2940,-9,20,11,1968,19,12,1968,7,3,0,0,29,29,15,4,0,1,1,0,0,0,0,gml-2.0
2942,-9,14,11,1970,17,11,1970,5,3,0,0,3,3,16,4,0,1,1,0,0,0,0,gml-2.0
2944,-9,28,1,1971,28,1,1971,5,3,0,0,0,0,16,4,1,1,1,0,0,0,0,gml-2.0
2946,-9,24,2,1971,27,12,1971,7,3,0,0,306,306,15,4,0,1,1,0,0,0,0,gml-2.0
2947,-9,9,3,1971,9,3,1971,5,3,0,0,0,0,1,2,0,1,3,0,0,0,0,gml-2.0
2948,-9,22,8,1972,22,8,1972,5,3,1,1,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2949,-9,17,1,1972,20,1,1972,7,3,0,0,3,3,15,4,0,1,1,0,0,0,0,gml-2.0
2950,-9,21,3,1973,21,3,1973,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2951,-9,23,2,1974,24,2,1974,7,3,0,0,1,1,15,4,0,1,1,0,0,0,0,gml-2.0
2955,-9,24,4,1975,24,4,1975,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2956,-9,NA,6,1976,25,6,1976,7,3,0,0,24,-5,15,4,0,1,6,0,0,0,0,gml-2.0
2958,-9,7,1,1976,10,1,1976,5,3,0,0,3,3,15,4,0,1,1,0,0,0,0,gml-2.0
2959,-9,24,11,1976,25,11,1976,5,3,0,0,1,1,16,4,1,1,1,0,0,0,0,gml-2.0
2960,-9,7,10,1976,8,10,1976,5,3,0,0,1,1,12,3,0,1,1,0,0,0,0,gml-2.0
2961,-9,12,4,1976,13,4,1976,7,3,0,0,1,1,15,4,0,1,1,0,0,0,0,gml-2.0
2962,-9,25,4,1977,28,4,1977,7,3,0,0,3,3,15,4,0,1,1,0,0,0,0,gml-2.0
2963,-9,10,11,1977,12,11,1977,7,3,0,0,2,2,15,4,0,1,1,0,0,0,0,gml-2.0
2964,-9,7,9,1977,7,9,1977,5,3,0,0,0,0,12,3,1,1,1,0,0,0,0,gml-2.0
2965,-9,30,7,1978,30,7,1978,7,3,0,0,0,0,15,4,0,1,1,0,0,0,0,gml-2.0
